user_id,signup_date,acquisition_channel,country,sessions_count,actions_count,is_activated,days_to_activate,activation_date,is_converted,days_to_convert,subscription_date,plan_type,revenue,is_churned,churn_date
5348,2025-01-30 04:43:40,Organic,India,4,16.0,0,,,0,,,,0,0,
5349,2025-01-28 08:25:28,Ads,USA,11,44.0,0,,,0,,,,0,1,1742027128000000000
5350,2025-02-08 23:26:51,Referral,India,8,48.0,1,2.0,2025-02-10 23:26:51,1,14.0,2025-02-22 23:26:51,Basic,50,0,
5351,2025-02-20 23:50:13,Organic,India,4,12.0,1,2.0,2025-02-22 23:50:13,1,7.0,2025-02-27 23:50:13,Pro,120,1,1743033013000000000
5352,2025-02-12 03:51:33,Organic,USA,5,15.0,1,2.0,2025-02-14 03:51:33,1,7.0,2025-02-19 03:51:33,Basic,50,0,
5353,2025-01-24 11:08:40,Organic,India,5,22.5,1,3.0,2025-01-27 11:08:40,0,,,,0,0,
5354,2025-01-21 23:21:45,Organic,Germany,6,27.0,1,1.0,2025-01-22 23:21:45,0,,,,0,0,
5355,2025-03-08 16:28:23,Organic,USA,2,8.0,0,,,0,,,,0,1,1745080103000000000
5356,2025-03-17 08:36:22,Organic,India,7,21.0,1,2.0,2025-03-19 08:36:22,0,,,,0,1,1744792582000000000
5357,2025-01-23 12:53:58,Organic,USA,6,18.0,1,1.0,2025-01-24 12:53:58,0,,,,0,0,
5358,2025-03-14 19:01:57,Ads,UK,2,4.0,0,,,0,,,,0,1,1744138917000000000
5359,2025-01-17 03:43:16,Ads,India,5,22.5,1,3.0,2025-01-20 03:43:16,0,,,,0,1,1740627796000000000
5360,2025-03-02 01:22:04,Organic,USA,3,13.5,1,1.0,2025-03-03 01:22:04,0,,,,0,1,1745976124000000000
5361,2025-03-15 06:20:34,Referral,UK,2,6.0,1,2.0,2025-03-17 06:20:34,1,10.0,2025-03-25 06:20:34,Basic,50,0,
5362,2025-02-25 15:50:45,Referral,India,7,14.0,0,,,0,,,,0,1,1745596245000000000
5363,2025-02-11 05:14:22,Ads,Germany,3,6.0,0,,,0,,,,0,1,1743830062000000000
5364,2025-03-24 19:06:43,Organic,India,3,18.0,1,1.0,2025-03-25 19:06:43,0,,,,0,0,
5365,2025-01-03 10:00:59,Organic,India,0,0.0,0,,,0,,,,0,0,
5366,2025-03-16 02:34:51,Ads,USA,7,21.0,1,3.0,2025-03-19 02:34:51,0,,,,0,1,1745462091000000000
5367,2025-03-23 09:17:25,Ads,India,6,18.0,0,,,1,12.0,2025-04-04 09:17:25,Pro,120,0,
5368,2025-03-04 10:26:58,Organic,UK,6,18.0,1,3.0,2025-03-07 10:26:58,0,,,,0,0,
5369,2025-02-16 14:51:42,Ads,USA,4,18.0,1,3.0,2025-02-19 14:51:42,1,12.0,2025-02-28 14:51:42,Basic,50,0,
5370,2025-01-01 12:37:55,Organic,India,5,22.5,1,2.0,2025-01-03 12:37:55,1,9.0,2025-01-10 12:37:55,Pro,120,0,
5371,2025-03-24 14:47:10,Organic,Germany,3,13.5,1,2.0,2025-03-26 14:47:10,0,,,,0,0,
5372,2025-02-08 05:36:04,Ads,UK,10,30.0,1,3.0,2025-02-11 05:36:04,0,,,,0,1,1741412164000000000
5373,2025-03-04 10:59:24,Ads,USA,2,12.0,1,3.0,2025-03-07 10:59:24,1,12.0,2025-03-16 10:59:24,Basic,50,1,1743764364000000000
5374,2025-02-07 11:47:34,Organic,India,2,12.0,1,1.0,2025-02-08 11:47:34,0,,,,0,0,
5375,2025-01-13 17:26:17,Ads,India,3,9.0,1,2.0,2025-01-15 17:26:17,0,,,,0,1,1741627577000000000
5376,2025-01-10 18:28:01,Referral,UK,10,45.0,1,1.0,2025-01-11 18:28:01,0,,,,0,1,1741544881000000000
5377,2025-03-17 00:58:05,Ads,Canada,5,22.5,1,3.0,2025-03-20 00:58:05,0,,,,0,1,1746320285000000000
5378,2025-02-23 12:10:37,Ads,India,6,36.0,1,1.0,2025-02-24 12:10:37,1,12.0,2025-03-07 12:10:37,Basic,50,0,
5379,2025-03-22 13:19:32,Organic,USA,5,15.0,1,2.0,2025-03-24 13:19:32,0,,,,0,1,1745759972000000000
5380,2025-03-25 16:53:44,Organic,USA,8,36.0,1,1.0,2025-03-26 16:53:44,0,,,,0,0,
5381,2025-02-12 18:35:27,Organic,India,7,14.0,0,,,0,,,,0,0,
5382,2025-01-19 13:16:10,Ads,UK,0,0.0,0,,,0,,,,0,1,1740921370000000000
5383,2025-01-18 17:17:44,Ads,India,9,54.0,1,3.0,2025-01-21 17:17:44,0,,,,0,1,1741367864000000000
5384,2025-02-21 01:31:27,Organic,India,5,15.0,0,,,0,,,,0,1,1743211887000000000
5385,2025-03-19 00:42:34,Organic,India,6,18.0,1,1.0,2025-03-20 00:42:34,0,,,,0,0,
5386,2025-03-16 10:02:22,Organic,India,5,30.0,1,2.0,2025-03-18 10:02:22,0,,,,0,0,
5387,2025-01-03 15:06:29,Organic,India,5,15.0,0,,,0,,,,0,1,1738681589000000000
5388,2025-03-14 07:01:55,Referral,Canada,2,6.0,0,,,0,,,,0,0,
5389,2025-01-25 00:43:18,Ads,UK,5,30.0,1,1.0,2025-01-26 00:43:18,0,,,,0,1,1741999398000000000
5390,2025-03-28 10:01:51,Organic,India,4,24.0,1,1.0,2025-03-29 10:01:51,1,13.0,2025-04-10 10:01:51,Pro,120,0,
5391,2025-01-18 00:01:59,Ads,UK,2,9.0,1,2.0,2025-01-20 00:01:59,0,,,,0,0,
5392,2025-02-07 23:39:01,Ads,UK,6,24.0,0,,,0,,,,0,0,
5393,2025-01-31 16:12:04,Ads,India,6,12.0,0,,,0,,,,0,1,1743351124000000000
5394,2025-03-14 08:20:05,Organic,India,5,20.0,0,,,0,,,,0,1,1746346805000000000
5395,2025-02-09 11:23:00,Organic,India,3,9.0,1,1.0,2025-02-10 11:23:00,0,,,,0,0,
5396,2025-02-27 20:38:31,Organic,India,4,8.0,0,,,0,,,,0,1,1743799111000000000
5397,2025-02-12 15:38:24,Referral,Canada,4,16.0,0,,,0,,,,0,0,
5398,2025-03-30 15:43:11,Ads,USA,4,8.0,0,,,0,,,,0,1,1746805391000000000
5399,2025-01-17 10:40:58,Ads,Germany,5,30.0,1,3.0,2025-01-20 10:40:58,1,12.0,2025-01-29 10:40:58,Basic,50,1,1740134458000000000
5400,2025-01-21 05:49:42,Organic,UK,5,15.0,1,2.0,2025-01-23 05:49:42,0,,,,0,0,
5401,2025-03-17 23:13:34,Organic,India,6,27.0,1,3.0,2025-03-20 23:13:34,1,5.0,2025-03-22 23:13:34,Basic,50,0,
5402,2025-01-17 17:24:25,Organic,Canada,3,18.0,1,2.0,2025-01-19 17:24:25,1,11.0,2025-01-28 17:24:25,Basic,50,1,1741800265000000000
5403,2025-02-26 16:13:19,Referral,India,7,42.0,1,2.0,2025-02-28 16:13:19,0,,,,0,0,
5404,2025-03-06 21:44:26,Organic,India,4,12.0,0,,,1,8.0,2025-03-14 21:44:26,Basic,50,0,
5405,2025-03-13 15:47:45,Organic,USA,5,15.0,0,,,0,,,,0,0,
5406,2025-03-08 08:31:58,Referral,India,4,12.0,0,,,0,,,,0,1,1744014718000000000
5407,2025-01-01 21:41:17,Ads,India,4,18.0,1,1.0,2025-01-02 21:41:17,0,,,,0,1,1740606077000000000
5408,2025-03-28 13:43:36,Ads,UK,3,18.0,1,2.0,2025-03-30 13:43:36,0,,,,0,0,
5409,2025-03-05 01:30:56,Organic,Canada,1,2.0,0,,,0,,,,0,1,1745890256000000000
5410,2025-02-22 04:35:22,Ads,India,2,9.0,1,2.0,2025-02-24 04:35:22,0,,,,0,0,
5411,2025-03-15 14:49:03,Organic,India,4,18.0,1,2.0,2025-03-17 14:49:03,0,,,,0,1,1743864543000000000
5412,2025-03-11 22:13:29,Ads,USA,3,12.0,0,,,0,,,,0,1,1745964809000000000
5413,2025-03-11 12:45:09,Organic,UK,3,9.0,1,3.0,2025-03-14 12:45:09,1,11.0,2025-03-22 12:45:09,Basic,50,1,1746276309000000000
5414,2025-03-24 05:36:56,Organic,India,3,9.0,1,1.0,2025-03-25 05:36:56,1,8.0,2025-04-01 05:36:56,Basic,50,1,1746164216000000000
5415,2025-01-19 23:53:52,Ads,Germany,4,16.0,0,,,0,,,,0,1,1739058832000000000
5416,2025-03-23 10:15:15,Ads,UK,4,24.0,1,3.0,2025-03-26 10:15:15,0,,,,0,0,
5417,2025-03-06 15:06:22,Ads,USA,7,14.0,0,,,1,6.0,2025-03-12 15:06:22,Pro,120,0,
5418,2025-03-18 05:35:20,Organic,Germany,3,6.0,0,,,0,,,,0,0,
5419,2025-02-21 10:56:58,Organic,Germany,5,30.0,1,2.0,2025-02-23 10:56:58,0,,,,0,1,1744023418000000000
5420,2025-03-01 07:02:44,Ads,India,2,9.0,1,3.0,2025-03-04 07:02:44,0,,,,0,0,
5421,2025-03-16 11:07:16,Ads,India,3,13.5,1,1.0,2025-03-17 11:07:16,0,,,,0,1,1745924836000000000
5422,2025-02-17 09:31:17,Referral,UK,6,18.0,1,3.0,2025-02-20 09:31:17,1,8.0,2025-02-25 09:31:17,Basic,50,1,1742895077000000000
5423,2025-03-13 07:59:44,Ads,Germany,6,36.0,1,3.0,2025-03-16 07:59:44,0,,,,0,1,1743926384000000000
5424,2025-01-10 01:49:52,Organic,UK,5,22.5,1,3.0,2025-01-13 01:49:52,1,9.0,2025-01-19 01:49:52,Pro,120,0,
5425,2025-03-14 11:59:58,Referral,USA,2,12.0,1,3.0,2025-03-17 11:59:58,0,,,,0,1,1743335998000000000
5426,2025-02-23 14:10:32,Organic,UK,7,42.0,1,3.0,2025-02-26 14:10:32,0,,,,0,1,1744467032000000000
5427,2025-01-11 15:35:14,Organic,India,8,24.0,1,3.0,2025-01-14 15:35:14,0,,,,0,1,1740756914000000000
5428,2025-01-07 23:11:31,Organic,Germany,4,16.0,0,,,0,,,,0,0,
5429,2025-03-27 08:18:24,Organic,USA,11,66.0,1,2.0,2025-03-29 08:18:24,0,,,,0,0,
5430,2025-03-05 20:09:12,Ads,Germany,7,42.0,1,3.0,2025-03-08 20:09:12,0,,,,0,1,1742501352000000000
5431,2025-03-18 22:51:42,Ads,USA,1,2.0,0,,,0,,,,0,1,1747349502000000000
5432,2025-03-08 08:03:35,Ads,Germany,6,18.0,1,2.0,2025-03-10 08:03:35,0,,,,0,1,1746518615000000000
5433,2025-02-10 20:32:01,Organic,India,9,27.0,1,2.0,2025-02-12 20:32:01,0,,,,0,1,1743193921000000000
5434,2025-01-26 06:22:06,Organic,UK,2,4.0,0,,,0,,,,0,0,
5435,2025-03-13 09:14:07,Organic,Germany,6,18.0,1,1.0,2025-03-14 09:14:07,0,,,,0,0,
5436,2025-01-29 18:27:50,Ads,USA,7,42.0,1,1.0,2025-01-30 18:27:50,1,12.0,2025-02-10 18:27:50,Basic,50,1,1739730470000000000
5437,2025-02-08 16:57:30,Organic,UK,7,21.0,1,2.0,2025-02-10 16:57:30,1,10.0,2025-02-18 16:57:30,Basic,50,0,
5438,2025-02-08 23:01:25,Referral,India,4,18.0,1,2.0,2025-02-10 23:01:25,0,,,,0,0,
5439,2025-02-23 07:42:56,Organic,USA,5,22.5,1,2.0,2025-02-25 07:42:56,1,8.0,2025-03-03 07:42:56,Pro,120,0,
5440,2025-02-16 13:34:38,Organic,Canada,6,18.0,1,3.0,2025-02-19 13:34:38,0,,,,0,1,1741181678000000000
5441,2025-03-03 10:40:22,Ads,India,6,36.0,1,3.0,2025-03-06 10:40:22,0,,,,0,0,
5442,2025-01-07 05:26:17,Referral,UK,7,31.5,1,3.0,2025-01-10 05:26:17,0,,,,0,0,
5443,2025-01-24 03:16:54,Organic,UK,6,18.0,1,3.0,2025-01-27 03:16:54,1,14.0,2025-02-07 03:16:54,Basic,50,1,1739589414000000000
5444,2025-02-12 20:41:32,Ads,India,9,18.0,0,,,0,,,,0,0,
5445,2025-01-19 00:49:01,Referral,India,2,8.0,0,,,0,,,,0,0,
5446,2025-02-12 10:58:00,Referral,USA,9,54.0,1,1.0,2025-02-13 10:58:00,0,,,,0,0,
5447,2025-02-01 12:30:08,Ads,India,5,15.0,1,1.0,2025-02-02 12:30:08,0,,,,0,1,1741523408000000000
5448,2025-03-19 14:22:25,Ads,Germany,5,22.5,1,1.0,2025-03-20 14:22:25,1,6.0,2025-03-25 14:22:25,Pro,120,1,1747146145000000000
5449,2025-01-22 09:20:58,Organic,UK,3,18.0,1,2.0,2025-01-24 09:20:58,0,,,,0,0,
5450,2025-02-25 09:06:48,Referral,India,5,15.0,1,3.0,2025-02-28 09:06:48,0,,,,0,1,1743844008000000000
5451,2025-03-18 19:47:20,Organic,India,5,15.0,1,3.0,2025-03-21 19:47:20,0,,,,0,1,1744919240000000000
5452,2025-03-21 03:16:28,Referral,UK,6,18.0,1,3.0,2025-03-24 03:16:28,1,8.0,2025-03-29 03:16:28,Pro,120,0,
5453,2025-01-25 23:46:13,Organic,USA,6,18.0,1,2.0,2025-01-27 23:46:13,1,13.0,2025-02-07 23:46:13,Pro,120,1,1741563973000000000
5454,2025-03-22 19:59:01,Organic,India,1,3.0,1,2.0,2025-03-24 19:59:01,1,10.0,2025-04-01 19:59:01,Basic,50,1,1745006341000000000
5455,2025-02-23 20:53:39,Ads,USA,5,30.0,1,2.0,2025-02-25 20:53:39,0,,,,0,1,1745009619000000000
5456,2025-01-01 11:44:51,Organic,Canada,1,3.0,0,,,0,,,,0,0,
5457,2025-02-23 12:03:00,Organic,India,6,36.0,1,2.0,2025-02-25 12:03:00,0,,,,0,0,
5458,2025-02-23 02:44:18,Ads,India,4,8.0,0,,,0,,,,0,1,1744512258000000000
5459,2025-03-25 20:32:16,Ads,Germany,5,30.0,1,3.0,2025-03-28 20:32:16,0,,,,0,1,1746649936000000000
5460,2025-02-22 01:26:08,Ads,India,3,18.0,1,2.0,2025-02-24 01:26:08,0,,,,0,1,1741569968000000000
5461,2025-01-25 13:40:27,Organic,Canada,2,8.0,0,,,0,,,,0,0,
5462,2025-02-26 08:12:31,Ads,India,5,22.5,1,1.0,2025-02-27 08:12:31,1,11.0,2025-03-09 08:12:31,Basic,50,1,1745482351000000000
5463,2025-03-17 20:29:34,Organic,India,4,12.0,1,1.0,2025-03-18 20:29:34,0,,,,0,1,1744316974000000000
5464,2025-03-28 00:31:40,Organic,India,8,24.0,1,1.0,2025-03-29 00:31:40,1,14.0,2025-04-11 00:31:40,Basic,50,0,
5465,2025-03-30 09:26:14,Ads,India,1,6.0,1,1.0,2025-03-31 09:26:14,0,,,,0,1,1744968374000000000
5466,2025-01-24 22:37:51,Referral,India,9,36.0,0,,,0,,,,0,1,1741732671000000000
5467,2025-01-09 04:51:12,Organic,India,7,42.0,1,1.0,2025-01-10 04:51:12,0,,,,0,1,1738558272000000000
5468,2025-03-13 10:34:56,Ads,India,6,36.0,1,1.0,2025-03-14 10:34:56,0,,,,0,0,
5469,2025-03-22 02:32:34,Organic,India,3,18.0,1,3.0,2025-03-25 02:32:34,0,,,,0,1,1746930754000000000
5470,2025-01-04 21:42:49,Organic,UK,2,4.0,0,,,0,,,,0,1,1740001369000000000
5471,2025-02-16 00:42:54,Organic,Canada,6,18.0,0,,,0,,,,0,1,1743813774000000000
5472,2025-02-10 10:16:03,Referral,Canada,3,12.0,0,,,0,,,,0,1,1742120163000000000
5473,2025-02-22 03:59:27,Referral,USA,3,13.5,1,3.0,2025-02-25 03:59:27,0,,,,0,1,1743998367000000000
5474,2025-01-26 18:37:19,Ads,Germany,4,16.0,0,,,0,,,,0,1,1741027039000000000
5475,2025-01-04 10:14:23,Ads,India,6,36.0,1,2.0,2025-01-06 10:14:23,0,,,,0,0,
5476,2025-01-17 00:24:35,Ads,India,2,9.0,1,1.0,2025-01-18 00:24:35,1,7.0,2025-01-24 00:24:35,Basic,50,1,1741652675000000000
5477,2025-03-18 16:19:29,Organic,India,4,24.0,1,2.0,2025-03-20 16:19:29,1,9.0,2025-03-27 16:19:29,Basic,50,1,1744820369000000000
5478,2025-01-22 17:12:16,Organic,UK,5,22.5,1,2.0,2025-01-24 17:12:16,0,,,,0,1,1742145136000000000
5479,2025-03-29 06:53:06,Organic,Canada,2,6.0,1,2.0,2025-03-31 06:53:06,1,7.0,2025-04-05 06:53:06,Basic,50,0,
5480,2025-02-15 19:06:18,Ads,USA,7,21.0,1,3.0,2025-02-18 19:06:18,0,,,,0,1,1744743978000000000
5481,2025-02-25 00:21:07,Referral,India,5,15.0,1,1.0,2025-02-26 00:21:07,0,,,,0,0,
5482,2025-03-08 09:51:30,Organic,UK,6,27.0,1,3.0,2025-03-11 09:51:30,1,7.0,2025-03-15 09:51:30,Pro,120,0,
5483,2025-03-24 03:20:07,Organic,India,6,36.0,1,1.0,2025-03-25 03:20:07,0,,,,0,0,
5484,2025-02-03 10:09:17,Organic,USA,7,42.0,1,1.0,2025-02-04 10:09:17,0,,,,0,0,
5485,2025-01-29 13:44:25,Referral,USA,4,8.0,0,,,0,,,,0,1,1740577465000000000
5486,2025-02-03 16:19:44,Organic,India,3,13.5,1,2.0,2025-02-05 16:19:44,1,10.0,2025-02-13 16:19:44,Basic,50,0,
5487,2025-03-16 22:02:53,Organic,India,2,6.0,1,3.0,2025-03-19 22:02:53,0,,,,0,1,1745618573000000000
5488,2025-03-15 15:09:21,Ads,UK,2,9.0,1,2.0,2025-03-17 15:09:21,0,,,,0,1,1746889761000000000
5489,2025-01-09 00:28:44,Ads,USA,3,18.0,1,3.0,2025-01-12 00:28:44,1,6.0,2025-01-15 00:28:44,Basic,50,1,1739147324000000000
5490,2025-01-30 17:55:15,Organic,India,5,30.0,1,1.0,2025-01-31 17:55:15,1,9.0,2025-02-08 17:55:15,Basic,50,0,
5491,2025-01-20 05:34:15,Organic,USA,3,18.0,1,3.0,2025-01-23 05:34:15,0,,,,0,1,1738992855000000000
5492,2025-03-28 19:04:26,Ads,Germany,10,30.0,1,3.0,2025-03-31 19:04:26,0,,,,0,1,1746126266000000000
5493,2025-02-24 01:53:32,Organic,India,3,12.0,0,,,0,,,,0,1,1745459612000000000
5494,2025-02-05 21:14:58,Referral,India,4,12.0,0,,,0,,,,0,0,
5495,2025-02-25 10:18:45,Ads,USA,7,31.5,1,2.0,2025-02-27 10:18:45,0,,,,0,0,
5496,2025-03-16 23:38:32,Organic,USA,8,24.0,1,1.0,2025-03-17 23:38:32,0,,,,0,1,1743809912000000000
5497,2025-02-24 01:20:32,Organic,India,3,6.0,0,,,0,,,,0,0,
5498,2025-01-12 20:25:20,Organic,India,6,18.0,1,2.0,2025-01-14 20:25:20,0,,,,0,1,1738787120000000000
5499,2025-03-25 02:51:19,Organic,India,4,12.0,0,,,0,,,,0,0,
5500,2025-02-14 02:47:46,Referral,USA,6,36.0,1,3.0,2025-02-17 02:47:46,1,5.0,2025-02-19 02:47:46,Pro,120,1,1744253266000000000
5501,2025-02-14 05:01:52,Referral,India,8,24.0,0,,,0,,,,0,1,1741410112000000000
5502,2025-01-12 23:07:48,Organic,UK,2,6.0,1,1.0,2025-01-13 23:07:48,1,11.0,2025-01-23 23:07:48,Basic,50,1,1741388868000000000
5503,2025-03-24 08:58:02,Organic,Germany,4,12.0,0,,,0,,,,0,1,1746521882000000000
5504,2025-03-07 05:41:25,Organic,Germany,1,4.0,0,,,0,,,,0,1,1743486085000000000
5505,2025-03-06 20:45:27,Organic,UK,10,60.0,1,3.0,2025-03-09 20:45:27,0,,,,0,0,
5506,2025-03-17 14:54:04,Ads,USA,3,9.0,1,1.0,2025-03-18 14:54:04,0,,,,0,1,1744556044000000000
5507,2025-01-29 14:59:59,Organic,Canada,8,36.0,1,2.0,2025-01-31 14:59:59,0,,,,0,0,
5508,2025-02-28 10:15:27,Referral,Canada,8,24.0,1,1.0,2025-03-01 10:15:27,0,,,,0,1,1744625727000000000
5509,2025-03-17 13:35:57,Organic,Canada,7,21.0,1,3.0,2025-03-20 13:35:57,0,,,,0,0,
5510,2025-03-06 09:17:06,Ads,India,6,18.0,1,3.0,2025-03-09 09:17:06,1,11.0,2025-03-17 09:17:06,Basic,50,1,1744363026000000000
5511,2025-01-04 10:41:15,Referral,India,6,18.0,1,2.0,2025-01-06 10:41:15,1,9.0,2025-01-13 10:41:15,Basic,50,1,1739270475000000000
5512,2025-01-09 04:42:55,Organic,Germany,3,9.0,0,,,0,,,,0,1,1740285775000000000
5513,2025-02-12 12:50:02,Organic,Germany,3,6.0,0,,,0,,,,0,1,1742388602000000000
5514,2025-01-22 14:41:46,Organic,USA,7,42.0,1,3.0,2025-01-25 14:41:46,0,,,,0,1,1739889706000000000
5515,2025-01-04 01:13:45,Organic,Germany,2,6.0,1,2.0,2025-01-06 01:13:45,0,,,,0,1,1739409225000000000
5516,2025-01-10 18:07:20,Referral,UK,4,24.0,1,2.0,2025-01-12 18:07:20,0,,,,0,1,1740161240000000000
5517,2025-02-20 20:44:03,Referral,USA,8,24.0,0,,,0,,,,0,1,1742676243000000000
5518,2025-03-10 03:51:58,Referral,India,2,4.0,0,,,0,,,,0,0,
5519,2025-03-01 08:37:23,Referral,USA,3,13.5,1,3.0,2025-03-04 08:37:23,0,,,,0,0,
5520,2025-01-02 10:49:15,Organic,USA,5,30.0,1,2.0,2025-01-04 10:49:15,0,,,,0,1,1738752555000000000
5521,2025-02-18 20:48:22,Referral,Germany,1,4.0,0,,,0,,,,0,0,
5522,2025-01-08 03:05:37,Referral,USA,4,18.0,1,1.0,2025-01-09 03:05:37,0,,,,0,0,
5523,2025-01-16 22:06:47,Organic,Canada,4,12.0,1,3.0,2025-01-19 22:06:47,0,,,,0,1,1739484407000000000
5524,2025-01-01 05:24:37,Organic,Canada,3,13.5,1,1.0,2025-01-02 05:24:37,0,,,,0,1,1737177877000000000
5525,2025-02-11 03:50:10,Ads,India,4,8.0,0,,,0,,,,0,1,1742183410000000000
5526,2025-03-17 08:00:56,Organic,India,4,16.0,0,,,0,,,,0,1,1743926456000000000
5527,2025-03-29 11:11:32,Organic,UK,6,18.0,1,1.0,2025-03-30 11:11:32,1,9.0,2025-04-07 11:11:32,Pro,120,0,
5528,2025-01-29 18:51:51,Referral,India,5,20.0,0,,,0,,,,0,0,
5529,2025-01-24 06:13:26,Referral,UK,7,42.0,1,3.0,2025-01-27 06:13:26,0,,,,0,1,1739340806000000000
5530,2025-01-19 01:15:57,Organic,India,1,3.0,0,,,0,,,,0,0,
5531,2025-03-26 16:10:30,Organic,India,3,6.0,0,,,0,,,,0,1,1746461430000000000
5532,2025-03-13 06:12:18,Referral,India,11,49.5,1,3.0,2025-03-16 06:12:18,0,,,,0,1,1745820738000000000
5533,2025-02-23 05:36:49,Ads,India,7,31.5,1,3.0,2025-02-26 05:36:49,0,,,,0,1,1743745009000000000
5534,2025-02-09 17:23:27,Organic,India,4,12.0,1,1.0,2025-02-10 17:23:27,0,,,,0,1,1742837007000000000
5535,2025-03-13 10:20:38,Ads,Germany,4,24.0,1,2.0,2025-03-15 10:20:38,0,,,,0,1,1746872438000000000
5536,2025-03-30 23:46:26,Referral,India,5,15.0,1,3.0,2025-04-02 23:46:26,0,,,,0,0,
5537,2025-02-21 17:04:50,Referral,Germany,4,12.0,1,2.0,2025-02-23 17:04:50,0,,,,0,0,
5538,2025-01-22 18:34:57,Organic,Germany,7,42.0,1,2.0,2025-01-24 18:34:57,1,11.0,2025-02-02 18:34:57,Basic,50,0,
5539,2025-03-12 09:44:19,Organic,Germany,3,18.0,1,3.0,2025-03-15 09:44:19,1,8.0,2025-03-20 09:44:19,Basic,50,0,
5540,2025-01-10 12:49:19,Referral,USA,1,4.0,0,,,0,,,,0,1,1741438159000000000
5541,2025-02-05 01:54:15,Organic,UK,5,15.0,1,2.0,2025-02-07 01:54:15,0,,,,0,1,1741917255000000000
5542,2025-02-22 10:07:55,Ads,India,4,24.0,1,2.0,2025-02-24 10:07:55,1,13.0,2025-03-07 10:07:55,Pro,120,1,1743588475000000000
5543,2025-03-09 23:33:52,Organic,India,4,8.0,0,,,0,,,,0,1,1744673632000000000
5544,2025-01-02 12:26:24,Organic,Canada,5,30.0,1,1.0,2025-01-03 12:26:24,0,,,,0,1,1738585584000000000
5545,2025-01-14 03:27:07,Organic,India,6,36.0,1,1.0,2025-01-15 03:27:07,1,8.0,2025-01-22 03:27:07,Basic,50,0,
5546,2025-01-27 00:23:25,Organic,Germany,6,36.0,1,1.0,2025-01-28 00:23:25,0,,,,0,1,1741911805000000000
5547,2025-01-03 20:08:20,Referral,UK,5,15.0,1,3.0,2025-01-06 20:08:20,0,,,,0,1,1738872500000000000
5548,2025-01-07 18:13:30,Organic,USA,5,15.0,0,,,0,,,,0,1,1738174410000000000
5549,2025-01-02 01:33:56,Referral,India,4,12.0,1,2.0,2025-01-04 01:33:56,0,,,,0,1,1739669636000000000
5550,2025-03-11 09:30:02,Referral,UK,5,15.0,1,2.0,2025-03-13 09:30:02,0,,,,0,1,1744709402000000000
5551,2025-03-16 12:37:31,Organic,USA,6,27.0,1,2.0,2025-03-18 12:37:31,0,,,,0,1,1744634251000000000
5552,2025-01-10 21:03:12,Ads,UK,7,31.5,1,1.0,2025-01-11 21:03:12,0,,,,0,1,1737838992000000000
5553,2025-03-11 15:04:37,Organic,USA,3,9.0,0,,,0,,,,0,1,1745247877000000000
5554,2025-01-04 06:14:56,Ads,India,8,24.0,1,3.0,2025-01-07 06:14:56,0,,,,0,1,1738736096000000000
5555,2025-02-12 09:19:00,Ads,India,1,4.0,0,,,0,,,,0,0,
5556,2025-01-14 18:40:56,Organic,India,9,27.0,0,,,0,,,,0,0,
5557,2025-02-21 06:28:43,Organic,India,5,30.0,1,2.0,2025-02-23 06:28:43,0,,,,0,1,1742192923000000000
5558,2025-01-12 11:00:29,Ads,India,4,12.0,1,2.0,2025-01-14 11:00:29,1,12.0,2025-01-24 11:00:29,Basic,50,0,
5559,2025-01-02 18:58:12,Referral,India,4,18.0,1,1.0,2025-01-03 18:58:12,1,14.0,2025-01-16 18:58:12,Basic,50,0,
5560,2025-02-21 14:08:55,Organic,UK,2,12.0,1,1.0,2025-02-22 14:08:55,0,,,,0,1,1741788535000000000
5561,2025-01-28 16:11:38,Ads,USA,6,36.0,1,1.0,2025-01-29 16:11:38,0,,,,0,0,
5562,2025-01-20 04:31:28,Organic,India,4,18.0,1,3.0,2025-01-23 04:31:28,0,,,,0,1,1740544288000000000
5563,2025-01-30 22:18:37,Referral,USA,6,12.0,0,,,0,,,,0,0,
5564,2025-02-25 23:40:31,Organic,USA,5,15.0,0,,,0,,,,0,1,1744501231000000000
5565,2025-03-13 03:39:20,Ads,USA,6,36.0,1,1.0,2025-03-14 03:39:20,0,,,,0,1,1746761960000000000
5566,2025-03-29 11:24:05,Organic,USA,1,6.0,1,3.0,2025-04-01 11:24:05,0,,,,0,1,1745493845000000000
5567,2025-01-22 02:56:04,Ads,India,6,24.0,0,,,0,,,,0,1,1741575364000000000
5568,2025-01-17 01:41:49,Referral,India,6,12.0,0,,,0,,,,0,0,
5569,2025-02-13 10:55:42,Ads,India,7,42.0,1,3.0,2025-02-16 10:55:42,0,,,,0,0,
5570,2025-01-29 21:56:54,Ads,India,6,27.0,1,3.0,2025-02-01 21:56:54,0,,,,0,0,
5571,2025-02-24 03:28:03,Ads,USA,7,21.0,1,1.0,2025-02-25 03:28:03,0,,,,0,0,
5572,2025-03-20 13:56:48,Referral,Canada,5,30.0,1,3.0,2025-03-23 13:56:48,0,,,,0,1,1745503008000000000
5573,2025-02-25 03:33:32,Ads,India,4,8.0,0,,,0,,,,0,0,
5574,2025-03-24 10:54:11,Referral,UK,5,15.0,1,1.0,2025-03-25 10:54:11,0,,,,0,1,1746874451000000000
5575,2025-03-19 09:53:57,Ads,Canada,5,15.0,0,,,0,,,,0,0,
